-9.9	0.8	0
-9.9	0.9	0
-9.9	1	0
-9.9	1.1	0
-9.9	1.2	0
-9.9	1.3	0
-9.9	1.4	0
-9.9	1.5	0
-9.9	1.6	0
-9.9	1.7	0
-9.9	1.8	3.56842e-05
-9.9	1.9	0
-9.9	2	0
-9.9	2.1	0
-9.9	2.2	0
-9.9	2.3	8.41425e-05
-9.9	2.4	1.92627e-05
-9.9	2.5	0
-9.9	2.6	5.37882e-05
-9.9	2.7	0
-9.9	2.8	0
-9.9	2.9	0.000131368
-9.9	3	0
-9.9	3.1	0
-9.9	3.2	0.000172936
-9.9	3.3	5.37335e-05
-9.9	3.4	0.000226378
-9.9	3.5	2.24671e-05
-9.9	3.6	0
-9.9	3.7	0
-9.9	3.8	0.000167346
-9.9	3.9	0
-9.9	4	0
-9.9	4.1	0
-9.9	4.2	0.000690098
-9.9	4.3	0.000119363
-9.9	4.4	0
-9.9	4.5	6.26722e-05
-9.9	4.6	0
-9.9	4.7	0.000564658
-9.9	4.8	0.000367948
-9.9	4.9	0.000332604
-9.9	5	9.44682e-05
-9.9	5.1	9.94403e-05
-9.9	5.2	0.000237827
-9.9	5.3	0.000198487
-9.9	5.4	0.000344624
-9.9	5.5	4.06065e-05
-9.9	5.6	0
-9.9	5.7	0.000774832
-9.9	5.8	0.00122755
-9.9	5.9	0.000187194
-9.9	6	0.000383879
-9.9	6.1	0.00061201
-9.9	6.2	0.000409946
-9.9	6.3	5.87618e-05
-9.9	6.4	0.00119523
-9.9	6.5	0.000267514
-9.9	6.6	0.000669964
-9.9	6.7	0.000465951
-9.9	6.8	0.000915594
-9.9	6.9	0.00279159
-9.9	7	0.000414775
-9.9	7.1	0.000739166
-9.9	7.2	0.0021712
-9.9	7.3	0.00258166
-9.9	7.4	0.00298758
-9.9	7.5	0.00159504
-9.9	7.6	0.00251193
-9.9	7.7	0.0016007
-9.9	7.8	0.00270325
-9.9	7.9	0.0020597
-9.9	8	0.00434352
-9.9	8.1	0.00458503
-9.9	8.2	0.00541274
-9.9	8.3	0.00421513
-9.9	8.4	0.00570501
-9.9	8.5	0.00363729
-9.9	8.6	0.00672606
-9.9	8.7	0.00599096
-9.9	8.8	0.00711551
-9.9	8.9	0.00850943
-9.9	9	0.00474618
-9.9	9.1	0.00950747
-9.9	9.2	0.00970995
-9.9	9.3	0.00940067
-9.9	9.4	0.0123508
-9.9	9.5	0.0111513
-9.9	9.6	0.0123312
-9.9	9.7	0.0134987
-9.9	9.8	0.0118925
-9.9	9.9	0.0197709
-9.9	10	0.0178015
-9.9	10.1	0.0179078
-9.9	10.2	0.0212926
-9.9	10.3	0.0224281
-9.9	10.4	0.0239249
-9.9	10.5	0.0265959
-9.9	10.6	0.0301185
-9.9	10.7	0.0277945
-9.9	10.8	0.0308716
-9.9	10.9	0.0333037
-9.9	11	0.0277433
-9.9	11.1	0.0481144
-9.9	11.2	0.0371841
-9.9	11.3	0.0446237
-9.9	11.4	0.0507341
-9.9	11.5	0.0542547
-9.9	11.6	0.0534307
-9.9	11.7	0.056976
-9.9	11.8	0.0677206
-9.9	11.9	0.0651803
-9.9	12	0.0703396
-9.9	12.1	0.071226
-9.9	12.2	0.0904979
-9.9	12.3	0.0770667
-9.9	12.4	0.0946623
-9.9	12.5	0.09863
-9.9	12.6	0.101785
-9.9	12.7	0.116438
-9.9	12.8	0.113465
-9.9	12.9	0.120838
-9.9	13	0.131579
-9.9	13.1	0.14289
-9.9	13.2	0.157113
-9.9	13.3	0.156357
-9.9	13.4	0.171734
-9.9	13.5	0.171347
-9.9	13.6	0.178488
-9.9	13.7	0.192925
-9.9	13.8	0.210194
-9.9	13.9	0.201972
-9.9	14	0.224447
-9.9	14.1	0.230263
-9.9	14.2	0.248645
-9.9	14.3	0.236132
-9.9	14.4	0.265966
-9.9	14.5	0.281642
-9.9	14.6	0.294985
-9.9	14.7	0.294797
-9.9	14.8	0.322306
-9.9	14.9	0.329887
-9.9	15	0.347079
-9.8	0	0
-9.8	0.1	0
-9.8	0.2	0
-9.8	0.3	0
-9.8	0.4	0
-9.8	0.5	0
-9.8	0.6	0
-9.8	0.7	0
-9.8	0.8	0
-9.8	0.9	0
-9.8	1	0
-9.8	1.1	0
-9.8	1.2	0
-9.8	1.3	0
-9.8	1.4	0
-9.8	1.5	0
-9.8	1.6	2.90355e-05
-9.8	1.7	0
-9.8	1.8	1.92627e-05
-9.8	1.9	0
-9.8	2	0
-9.8	2.1	3.75623e-05
-9.8	2.2	6.26722e-05
-9.8	2.3	0
-9.8	2.4	0
-9.8	2.5	5.37882e-05
-9.8	2.6	0.000114485
-9.8	2.7	4.1578e-05
-9.8	2.8	0
-9.8	2.9	0
-9.8	3	4.60698e-05
-9.8	3.1	0.000225584
-9.8	3.2	4.60698e-05
-9.8	3.3	0.00040835
-9.8	3.4	0.000621024
-9.8	3.5	0
-9.8	3.6	9.43296e-05
-9.8	3.7	0.00121372
-9.8	3.8	0.000722512
-9.8	3.9	0
-9.8	4	0.000321337
-9.8	4.1	0
-9.8	4.2	0.00015978
-9.8	4.3	0.000146306
-9.8	4.4	0.00100863
-9.8	4.5	0.000360782
-9.8	4.6	0.00026798
-9.8	4.7	0.000254954
-9.8	4.8	0.000196557
-9.8	4.9	0.000784693
-9.8	5	0.000497599
-9.8	5.1	0.000419152
-9.8	5.2	0.000537586
-9.8	5.3	0.000742969
-9.8	5.4	0.000869234
-9.8	5.5	0.000430096
-9.8	5.6	0.000380149
-9.8	5.7	0.000684759
-9.8	5.8	0.00142553
-9.8	5.9	0.000487697
-9.8	6	0.000764833
-9.8	6.1	0.00141275
-9.8	6.2	0.00157038
-9.8	6.3	0.00258253
-9.8	6.4	0.0014002
-9.8	6.5	0.00108545
-9.8	6.6	0.00173462
-9.8	6.7	0.00187471
-9.8	6.8	0.00366722
-9.8	6.9	0.00228678
-9.8	7	0.00242865
-9.8	7.1	0.0026358
-9.8	7.2	0.00249116
-9.8	7.3	0.00373008
-9.8	7.4	0.0047745
-9.8	7.5	0.00396191
-9.8	7.6	0.00359889
-9.8	7.7	0.00332454
-9.8	7.8	0.00509941
-9.8	7.9	0.00692804
-9.8	8	0.00518599
-9.8	8.1	0.0079721
-9.8	8.2	0.00760538
-9.8	8.3	0.00582534
-9.8	8.4	0.00968031
-9.8	8.5	0.0080635
-9.8	8.6	0.00993896
-9.8	8.7	0.0108508
-9.8	8.8	0.0126466
-9.8	8.9	0.01241
-9.8	9	0.0128627
-9.8	9.1	0.015039
-9.8	9.2	0.0132537
-9.8	9.3	0.0130426
-9.8	9.4	0.021411
-9.8	9.5	0.0166613
-9.8	9.6	0.0192136
-9.8	9.7	0.0221067
-9.8	9.8	0.023925
-9.8	9.9	0.0255118
-9.8	10	0.0276859
-9.8	10.1	0.0258714
-9.8	10.2	0.0279623
-9.8	10.3	0.0336267
-9.8	10.4	0.0371836
-9.8	10.5	0.0370876
-9.8	10.6	0.0375056
-9.8	10.7	0.0447732
-9.8	10.8	0.046879
-9.8	10.9	0.0529388
-9.8	11	0.0492041
-9.8	11.1	0.0539609
-9.8	11.2	0.0580417
-9.8	11.3	0.0595278
-9.8	11.4	0.0656861
-9.8	11.5	0.0742504
-9.8	11.6	0.0789614
-9.8	11.7	0.0773923
-9.8	11.8	0.0898136
-9.8	11.9	0.0893208
-9.8	12	0.0948343
-9.8	12.1	0.10668
-9.8	12.2	0.113101
-9.8	12.3	0.116068
-9.8	12.4	0.126075
-9.8	12.5	0.131611
-9.8	12.6	0.134914
-9.8	12.7	0.145646
-9.8	12.8	0.147545
-9.8	12.9	0.170607
-9.8	13	0.182289
-9.8	13.1	0.185551
-9.8	13.2	0.175494
-9.8	13.3	0.207726
-9.8	13.4	0.203354
-9.8	13.5	0.222488
-9.8	13.6	0.232343
-9.8	13.7	0.265248
-9.8	13.8	0.262076
-9.8	13.9	0.280316
-9.8	14	0.274381
-9.8	14.1	0.280664
-9.8	14.2	0.300216
-9.8	14.3	0.319236
-9.8	14.4	0.336107
-9.8	14.5	0.343107
-9.8	14.6	0.353385
-9.8	14.7	0.374918
-9.8	14.8	0.373874
-9.8	14.9	0.377463
-9.8	15	0.403217
-9.7	0	0
-9.7	0.1	0
-9.7	0.2	0
-9.7	0.3	0
-9.7	0.4	0
-9.7	0.5	0
-9.7	0.6	0
-9.7	0.7	0
-9.7	0.8	0
-9.7	0.9	0
-9.7	1	0
-9.7	1.1	0
-9.7	1.2	2.24671e-05
-9.7	1.3	0
-9.7	1.4	0
-9.7	1.5	0
-9.7	1.6	0
-9.7	1.7	0
-9.7	1.8	0
-9.7	1.9	0
-9.7	2	2.13437e-05
-9.7	2.1	0
-9.7	2.2	0
-9.7	2.3	4.68464e-05
-9.7	2.4	0.000232416
-9.7	2.5	0.000285456
-9.7	2.6	0.000112987
-9.7	2.7	2.75837e-05
-9.7	2.8	9.12382e-05
-9.7	2.9	0.000418144
-9.7	3	3.56479e-05
-9.7	3.1	0.000354286
-9.7	3.2	0.000520716
-9.7	3.3	0.000125951
-9.7	3.4	0.000582851
-9.7	3.5	0.000678298
-9.7	3.6	0.000176417
-9.7	3.7	0.000509277
-9.7	3.8	0.000592104
-9.7	3.9	0.000453776
-9.7	4	0.000553893
-9.7	4.1	0.00123417
-9.7	4.2	0.000781384
-9.7	4.3	0.000103349
-9.7	4.4	0.000317828
-9.7	4.5	0.00133972
-9.7	4.6	0.000336873
-9.7	4.7	0.00176829
-9.7	4.8	0.00107122
-9.7	4.9	0.000511704
-9.7	5	0.00107007
-9.7	5.1	0.000360439
-9.7	5.2	0.000160439
-9.7	5.3	0.000993767
-9.7	5.4	0.000513094
-9.7	5.5	0.00138303
-9.7	5.6	0.00175744
-9.7	5.7	0.000567226
-9.7	5.8	0.00210858
-9.7	5.9	0.00158049
-9.7	6	0.00160123
-9.7	6.1	0.00259567
-9.7	6.2	0.00146115
-9.7	6.3	0.00145487
-9.7	6.4	0.00142041
-9.7	6.5	0.00245773
-9.7	6.6	0.0031119
-9.7	6.7	0.00355968
-9.7	6.8	0.00250769
-9.7	6.9	0.00353311
-9.7	7	0.00392011
-9.7	7.1	0.00466109
-9.7	7.2	0.00470575
-9.7	7.3	0.00756976
-9.7	7.4	0.00743546
-9.7	7.5	0.00842828
-9.7	7.6	0.0086788
-9.7	7.7	0.00421123
-9.7	7.8	0.0140921
-9.7	7.9	0.00976864
-9.7	8	0.009401
-9.7	8.1	0.00875006
-9.7	8.2	0.00866643
-9.7	8.3	0.00967724
-9.7	8.4	0.0154263
-9.7	8.5	0.0129406
-9.7	8.6	0.0168034
-9.7	8.7	0.0159123
-9.7	8.8	0.0198481
-9.7	8.9	0.0172527
-9.7	9	0.0192776
-9.7	9.1	0.0166341
-9.7	9.2	0.0253679
-9.7	9.3	0.0264791
-9.7	9.4	0.0255592
-9.7	9.5	0.0278458
-9.7	9.6	0.0322526
-9.7	9.7	0.036228
-9.7	9.8	0.0399842
-9.7	9.9	0.038236
-9.7	10	0.038858
-9.7	10.1	0.0448613
-9.7	10.2	0.0486163
-9.7	10.3	0.0522314
-9.7	10.4	0.0552778
-9.7	10.5	0.0531012
-9.7	10.6	0.0683438
-9.7	10.7	0.0657767
-9.7	10.8	0.0603449
-9.7	10.9	0.069847
-9.7	11	0.0841619
-9.7	11.1	0.0756803
-9.7	11.2	0.0837615
-9.7	11.3	0.0941573
-9.7	11.4	0.102199
-9.7	11.5	0.103969
-9.7	11.6	0.11236
-9.7	11.7	0.114432
-9.7	11.8	0.114423
-9.7	11.9	0.138439
-9.7	12	0.12557
-9.7	12.1	0.141915
-9.7	12.2	0.150423
-9.7	12.3	0.170528
-9.7	12.4	0.174222
-9.7	12.5	0.18181
-9.7	12.6	0.187947
-9.7	12.7	0.18079
-9.7	12.8	0.205087
-9.7	12.9	0.217919
-9.7	13	0.220522
-9.7	13.1	0.234074
-9.7	13.2	0.236634
-9.7	13.3	0.253786
-9.7	13.4	0.25972
-9.7	13.5	0.280735
-9.7	13.6	0.289828
-9.7	13.7	0.295774
-9.7	13.8	0.298014
-9.7	13.9	0.328869
-9.7	14	0.334503
-9.7	14.1	0.340344
-9.7	14.2	0.354494
-9.7	14.3	0.38004
-9.7	14.4	0.398009
-9.7	14.5	0.39396
-9.7	14.6	0.408646
-9.7	14.7	0.443989
-9.7	14.8	0.447287
-9.7	14.9	0.463363
-9.7	15	0.465787
-9.6	0	0
-9.6	0.1	0
-9.6	0.2	0
-9.6	0.3	0
-9.6	0.4	0
-9.6	0.5	0
-9.6	0.6	0
-9.6	0.7	0
-9.6	0.8	0
-9.6	0.9	0
-9.6	1	0
-9.6	1.1	0
-9.6	1.2	0
-9.6	1.3	0
-9.6	1.4	0
-9.6	1.5	0
-9.6	1.6	0
-9.6	1.7	0
-9.6	1.8	0.000120912
-9.6	1.9	0
-9.6	2	0
-9.6	2.1	0
-9.6	2.2	0
-9.6	2.3	0.000118377
-9.6	2.4	6.5146e-05
-9.6	2.5	0.000118601
-9.6	2.6	0.00012708
-9.6	2.7	0.000391656
-9.6	2.8	0.000517425
-9.6	2.9	0.000758652
-9.6	3	0.000226379
-9.6	3.1	0.000773193
-9.6	3.2	0.000283994
-9.6	3.3	0.000154539
-9.6	3.4	0.000381794
-9.6	3.5	0.000758394
-9.6	3.6	0.00144942
-9.6	3.7	0.00121647
-9.6	3.8	0.00186795
-9.6	3.9	0.000424944
-9.6	4	0.000851155
-9.6	4.1	0.00106216
-9.6	4.2	0.00045402
-9.6	4.3	0.00170536
-9.6	4.4	0.0019638
-9.6	4.5	0.000391845
-9.6	4.6	0.0035111
-9.6	4.7	0.0014464
-9.6	4.8	0.00161672
-9.6	4.9	0.0010371
-9.6	5	0.00194815
-9.6	5.1	0.000950286
-9.6	5.2	0.00299516
-9.6	5.3	0.00317538
-9.6	5.4	0.00105197
-9.6	5.5	0.00186306
-9.6	5.6	0.00252246
-9.6	5.7	0.00177605
-9.6	5.8	0.00217146
-9.6	5.9	0.00181951
-9.6	6	0.0027802
-9.6	6.1	0.00384831
-9.6	6.2	0.00548708
-9.6	6.3	0.00353965
-9.6	6.4	0.00608762
-9.6	6.5	0.00617727
-9.6	6.6	0.0063432
-9.6	6.7	0.00450346
-9.6	6.8	0.00719132
-9.6	6.9	0.0073376
-9.6	7	0.00631135
-9.6	7.1	0.00661701
-9.6	7.2	0.00718653
-9.6	7.3	0.00792142
-9.6	7.4	0.0081095
-9.6	7.5	0.0128405
-9.6	7.6	0.00971543
-9.6	7.7	0.0160856
-9.6	7.8	0.0145846
-9.6	7.9	0.0118793
-9.6	8	0.0164813
-9.6	8.1	0.0149082
-9.6	8.2	0.0139064
-9.6	8.3	0.0199357
-9.6	8.4	0.018998
-9.6	8.5	0.0222079
-9.6	8.6	0.0220079
-9.6	8.7	0.0257277
-9.6	8.8	0.0260573
-9.6	8.9	0.0304576
-9.6	9	0.0338071
-9.6	9.1	0.0337554
-9.6	9.2	0.0404996
-9.6	9.3	0.0418642
-9.6	9.4	0.0387305
-9.6	9.5	0.0457017
-9.6	9.6	0.0469062
-9.6	9.7	0.0511315
-9.6	9.8	0.0508048
-9.6	9.9	0.0487088
-9.6	10	0.0630739
-9.6	10.1	0.0707233
-9.6	10.2	0.0675262
-9.6	10.3	0.0727216
-9.6	10.4	0.0723089
-9.6	10.5	0.0790304
-9.6	10.6	0.0919379
-9.6	10.7	0.0989214
-9.6	10.8	0.0975123
-9.6	10.9	0.0963856
-9.6	11	0.106292
-9.6	11.1	0.112821
-9.6	11.2	0.124594
-9.6	11.3	0.118795
-9.6	11.4	0.13859
-9.6	11.5	0.141289
-9.6	11.6	0.14641
-9.6	11.7	0.145026
-9.6	11.8	0.175223
-9.6	11.9	0.160805
-9.6	12	0.19789
-9.6	12.1	0.196818
-9.6	12.2	0.201263
-9.6	12.3	0.204446
-9.6	12.4	0.227948
-9.6	12.5	0.231777
-9.6	12.6	0.240557
-9.6	12.7	0.258151
-9.6	12.8	0.256238
-9.6	12.9	0.288215
-9.6	13	0.295136
-9.6	13.1	0.297473
-9.6	13.2	0.300017
-9.6	13.3	0.324129
-9.6	13.4	0.328669
-9.6	13.5	0.341582
-9.6	13.6	0.349079
-9.6	13.7	0.366206
-9.6	13.8	0.382721
-9.6	13.9	0.38979
-9.6	14	0.409761
-9.6	14.1	0.417179
-9.6	14.2	0.447817
-9.6	14.3	0.469455
-9.6	14.4	0.475757
-9.6	14.5	0.468172
-9.6	14.6	0.516489
-9.6	14.7	0.543359
-9.6	14.8	0.53616
-9.6	14.9	0.550293
-9.6	15	0.567207
-9.5	0	0
-9.5	0.1	0
-9.5	0.2	0
-9.5	0.3	0
-9.5	0.4	0
-9.5	0.5	0
-9.5	0.6	0
-9.5	0.7	0
-9.5	0.8	0
-9.5	0.9	0
-9.5	1	0
-9.5	1.1	0
-9.5	1.2	0
-9.5	1.3	0
-9.5	1.4	0
-9.5	1.5	4.05531e-05
-9.5	1.6	9.16711e-05
-9.5	1.7	3.87283e-05
-9.5	1.8	0
-9.5	1.9	3.96433e-05
-9.5	2	0.000413387
-9.5	2.1	0.000249758
-9.5	2.2	0.000571751
-9.5	2.3	0.00043616
-9.5	2.4	0.000486155
-9.5	2.5	0.000422862
-9.5	2.6	0.000249954
-9.5	2.7	0.000448472
-9.5	2.8	0.000607774
-9.5	2.9	0.00026607
-9.5	3	0.00126901
-9.5	3.1	0.00129136
-9.5	3.2	0.000649031
-9.5	3.3	0.000579629
-9.5	3.4	0.001109
-9.5	3.5	0.00121397
-9.5	3.6	0.00223167
-9.5	3.7	0.000722614
-9.5	3.8	0.00229955
-9.5	3.9	0.000701795
-9.5	4	0.000748685
-9.5	4.1	0.000786761
-9.5	4.2	0.00122778
-9.5	4.3	0.00344588
-9.5	4.4	0.00279691
-9.5	4.5	0.00297575
-9.5	4.6	0.00306291
-9.5	4.7	0.00399975
-9.5	4.8	0.00602132
-9.5	4.9	0.00242811
-9.5	5	0.00262876
-9.5	5.1	0.00245079
-9.5	5.2	0.00413403
-9.5	5.3	0.00575741
-9.5	5.4	0.0018425
-9.5	5.5	0.00570207
-9.5	5.6	0.00383557
-9.5	5.7	0.00688266
-9.5	5.8	0.004279
-9.5	5.9	0.00529339
-9.5	6	0.00548632
-9.5	6.1	0.0039649
-9.5	6.2	0.00693904
-9.5	6.3	0.00749821
-9.5	6.4	0.00735872
-9.5	6.5	0.00839869
-9.5	6.6	0.00993286
-9.5	6.7	0.0123939
-9.5	6.8	0.0127421
-9.5	6.9	0.0094913
-9.5	7	0.0160866
-9.5	7.1	0.0128051
-9.5	7.2	0.0140962
-9.5	7.3	0.0188824
-9.5	7.4	0.0151593
-9.5	7.5	0.0180373
-9.5	7.6	0.0212382
-9.5	7.7	0.0223147
-9.5	7.8	0.0219811
-9.5	7.9	0.0232276
-9.5	8	0.031985
-9.5	8.1	0.0260142
-9.5	8.2	0.0302027
-9.5	8.3	0.0330564
-9.5	8.4	0.0272603
-9.5	8.5	0.0402733
-9.5	8.6	0.0332392
-9.5	8.7	0.0366016
-9.5	8.8	0.043243
-9.5	8.9	0.0540629
-9.5	9	0.0463563
-9.5	9.1	0.0498265
-9.5	9.2	0.0604647
-9.5	9.3	0.0537855
-9.5	9.4	0.0610449
-9.5	9.5	0.0688216
-9.5	9.6	0.0679185
-9.5	9.7	0.0730116
-9.5	9.8	0.0755554
-9.5	9.9	0.0783446
-9.5	10	0.0933266
-9.5	10.1	0.0814744
-9.5	10.2	0.105331
-9.5	10.3	0.118794
-9.5	10.4	0.100792
-9.5	10.5	0.113736
-9.5	10.6	0.120497
-9.5	10.7	0.146108
-9.5	10.8	0.145248
-9.5	10.9	0.138153
-9.5	11	0.151903
-9.5	11.1	0.149232
-9.5	11.2	0.165364
-9.5	11.3	0.172722
-9.5	11.4	0.177861
-9.5	11.5	0.185184
-9.5	11.6	0.193823
-9.5	11.7	0.199945
-9.5	11.8	0.210515
-9.5	11.9	0.238489
-9.5	12	0.223346
-9.5	12.1	0.248632
-9.5	12.2	0.261748
-9.5	12.3	0.266205
-9.5	12.4	0.285693
-9.5	12.5	0.277808
-9.5	12.6	0.306406
-9.5	12.7	0.315747
-9.5	12.8	0.324142
-9.5	12.9	0.351979
-9.5	13	0.373729
-9.5	13.1	0.370404
-9.5	13.2	0.389939
-9.5	13.3	0.40829
-9.5	13.4	0.417095
-9.5	13.5	0.427172
-9.5	13.6	0.451068
-9.5	13.7	0.443642
-9.5	13.8	0.454933
-9.5	13.9	0.498612
-9.5	14	0.496583
-9.5	14.1	0.499631
-9.5	14.2	0.547989
-9.5	14.3	0.558411
-9.5	14.4	0.558025
-9.5	14.5	0.582342
-9.5	14.6	0.599924
-9.5	14.7	0.592718
-9.5	14.8	0.650374
-9.5	14.9	0.612046
-9.5	15	0.637054
-9.4	0	0
-9.4	0.1	0
-9.4	0.2	0
-9.4	0.3	0
-9.4	0.4	0
-9.4	0.5	0
-9.4	0.6	0
-9.4	0.7	0
-9.4	0.8	0
-9.4	0.9	0
-9.4	1	0
-9.4	1.1	0
-9.4	1.2	0
-9.4	1.3	2.13437e-05
-9.4	1.4	2.48943e-05
-9.4	1.5	3.21723e-05
-9.4	1.6	8.17646e-05
-9.4	1.7	0.000113387
-9.4	1.8	8.34224e-05
-9.4	1.9	0.000272144
-9.4	2	0.000290754
-9.4	2.1	0.000857595
-9.4	2.2	0.000425015
-9.4	2.3	0.000826023
-9.4	2.4	0.000476379
-9.4	2.5	0.00169247
-9.4	2.6	0.00098572
-9.4	2.7	0.000513403
-9.4	2.8	0.00161542
-9.4	2.9	0.00160135
-9.4	3	0.00183507
-9.4	3.1	0.00190332
-9.4	3.2	0.00181405
-9.4	3.3	0.000804917
-9.4	3.4	0.0019869
-9.4	3.5	0.00277827
-9.4	3.6	0.0018035
-9.4	3.7	0.00168511
-9.4	3.8	0.0022112
-9.4	3.9	0.00284125
-9.4	4	0.00401543
-9.4	4.1	0.00481416
-9.4	4.2	0.00503411
-9.4	4.3	0.00388117
-9.4	4.4	0.0027463
-9.4	4.5	0.00371827
-9.4	4.6	0.00441487
-9.4	4.7	0.00594528
-9.4	4.8	0.00584294
-9.4	4.9	0.00494913
-9.4	5	0.00557016
-9.4	5.1	0.0044595
-9.4	5.2	0.00771193
-9.4	5.3	0.00734057
-9.4	5.4	0.00846732
-9.4	5.5	0.00948788
-9.4	5.6	0.0114319
-9.4	5.7	0.00673643
-9.4	5.8	0.0127923
-9.4	5.9	0.0119007
-9.4	6	0.0106012
-9.4	6.1	0.012224
-9.4	6.2	0.0128814
-9.4	6.3	0.0135106
-9.4	6.4	0.0184099
-9.4	6.5	0.0183836
-9.4	6.6	0.01369
-9.4	6.7	0.0192321
-9.4	6.8	0.0191919
-9.4	6.9	0.0215043
-9.4	7	0.0232428
-9.4	7.1	0.0239678
-9.4	7.2	0.0315621
-9.4	7.3	0.0239086
-9.4	7.4	0.0295961
-9.4	7.5	0.0279136
-9.4	7.6	0.0285754
-9.4	7.7	0.0306461
-9.4	7.8	0.0355651
-9.4	7.9	0.0411181
-9.4	8	0.0447846
-9.4	8.1	0.0578251
-9.4	8.2	0.0514189
-9.4	8.3	0.0410057
-9.4	8.4	0.0510696
-9.4	8.5	0.0605414
-9.4	8.6	0.0658308
-9.4	8.7	0.0568245
-9.4	8.8	0.0681205
-9.4	8.9	0.0727518
-9.4	9	0.0650206
-9.4	9.1	0.0718907
-9.4	9.2	0.0719169
-9.4	9.3	0.0909629
-9.4	9.4	0.096251
-9.4	9.5	0.0955889
-9.4	9.6	0.109411
-9.4	9.7	0.116167
-9.4	9.8	0.121448
-9.4	9.9	0.123806
-9.4	10	0.137391
-9.4	10.1	0.128326
-9.4	10.2	0.141986
-9.4	10.3	0.151538
-9.4	10.4	0.15591
-9.4	10.5	0.160909
-9.4	10.6	0.161207
-9.4	10.7	0.169392
-9.4	10.8	0.200219
-9.4	10.9	0.188599
-9.4	11	0.200823
-9.4	11.1	0.209978
-9.4	11.2	0.22098
-9.4	11.3	0.235561
-9.4	11.4	0.240102
-9.4	11.5	0.261779
-9.4	11.6	0.25354
-9.4	11.7	0.284455
-9.4	11.8	0.304
-9.4	11.9	0.295556
